"","pubDate","tweet","author"
"831","Wed, 12 Dec 2012 23:41:50 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 64","hansam20@twitter.com (john santos)"
"832","Wed, 12 Dec 2012 23:41:48 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 63","hansam20@twitter.com (john santos)"
"833","Wed, 12 Dec 2012 23:41:47 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 149","ememdee2@twitter.com (Prince de Castro)"
"834","Wed, 12 Dec 2012 23:41:46 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 62","hansam20@twitter.com (john santos)"
"835","Wed, 12 Dec 2012 23:41:45 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 61","hansam20@twitter.com (john santos)"
"836","Wed, 12 Dec 2012 23:41:43 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 148","ememdee2@twitter.com (Prince de Castro)"
"837","Wed, 12 Dec 2012 23:41:43 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 60","hansam20@twitter.com (john santos)"
"838","Wed, 12 Dec 2012 23:41:40 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 147","ememdee2@twitter.com (Prince de Castro)"
"839","Wed, 12 Dec 2012 23:41:35 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
"840","Wed, 12 Dec 2012 23:41:35 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 146","ememdee2@twitter.com (Prince de Castro)"
"841","Wed, 12 Dec 2012 23:41:35 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 59","hansam20@twitter.com (john santos)"
"842","Wed, 12 Dec 2012 23:41:32 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 145","ememdee2@twitter.com (Prince de Castro)"
"843","Wed, 12 Dec 2012 23:41:31 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 58","hansam20@twitter.com (john santos)"
"844","Wed, 12 Dec 2012 23:41:29 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 57","hansam20@twitter.com (john santos)"
"845","Wed, 12 Dec 2012 23:41:27 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 56","hansam20@twitter.com (john santos)"
"846","Wed, 12 Dec 2012 23:41:26 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 144","ememdee2@twitter.com (Prince de Castro)"
"847","Wed, 12 Dec 2012 23:41:25 +0000","@enjoyGLOBE i'm still here ♥ #faith #GlobeiPhone5","francesggali@twitter.com (Frances Gali)"
"848","Wed, 12 Dec 2012 23:41:24 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 55","hansam20@twitter.com (john santos)"
"849","Wed, 12 Dec 2012 23:41:22 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 143","ememdee2@twitter.com (Prince de Castro)"
"850","Wed, 12 Dec 2012 23:41:22 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 54","hansam20@twitter.com (john santos)"
"851","Wed, 12 Dec 2012 23:41:20 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 53","hansam20@twitter.com (john santos)"
"852","Wed, 12 Dec 2012 23:41:18 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 142","ememdee2@twitter.com (Prince de Castro)"
"853","Wed, 12 Dec 2012 23:41:18 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 52","hansam20@twitter.com (john santos)"
"854","Wed, 12 Dec 2012 23:41:17 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 25","Chinrants@twitter.com (Chinchin)"
"855","Wed, 12 Dec 2012 23:41:16 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 51","hansam20@twitter.com (john santos)"
"856","Wed, 12 Dec 2012 23:41:15 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 141","ememdee2@twitter.com (Prince de Castro)"
"857","Wed, 12 Dec 2012 23:41:14 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 50","hansam20@twitter.com (john santos)"
"858","Wed, 12 Dec 2012 23:41:11 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 24","Chinrants@twitter.com (Chinchin)"
"859","Wed, 12 Dec 2012 23:41:10 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 140","ememdee2@twitter.com (Prince de Castro)"
"860","Wed, 12 Dec 2012 23:41:07 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 49","hansam20@twitter.com (john santos)"
"861","Wed, 12 Dec 2012 23:41:06 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 139","ememdee2@twitter.com (Prince de Castro)"
"862","Wed, 12 Dec 2012 23:41:06 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 23","Chinrants@twitter.com (Chinchin)"
"863","Wed, 12 Dec 2012 23:41:05 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 48","hansam20@twitter.com (john santos)"
"864","Wed, 12 Dec 2012 23:41:04 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 20","Chinrants@twitter.com (Chinchin)"
"865","Wed, 12 Dec 2012 23:41:04 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 22","Chinrants@twitter.com (Chinchin)"
"866","Wed, 12 Dec 2012 23:41:03 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 138","ememdee2@twitter.com (Prince de Castro)"
"867","Wed, 12 Dec 2012 23:41:03 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 47","hansam20@twitter.com (john santos)"
"868","Wed, 12 Dec 2012 23:41:00 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 46","hansam20@twitter.com (john santos)"
"869","Wed, 12 Dec 2012 23:40:59 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 137","ememdee2@twitter.com (Prince de Castro)"
"870","Wed, 12 Dec 2012 23:40:58 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 45","hansam20@twitter.com (john santos)"
"871","Wed, 12 Dec 2012 23:40:56 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 21","Chinrants@twitter.com (Chinchin)"
"872","Wed, 12 Dec 2012 23:40:56 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 44","hansam20@twitter.com (john santos)"
"873","Wed, 12 Dec 2012 23:40:55 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 136","ememdee2@twitter.com (Prince de Castro)"
"874","Wed, 12 Dec 2012 23:40:54 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 43","hansam20@twitter.com (john santos)"
"875","Wed, 12 Dec 2012 23:40:52 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 42","hansam20@twitter.com (john santos)"
"876","Wed, 12 Dec 2012 23:40:51 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 135","ememdee2@twitter.com (Prince de Castro)"
"877","Wed, 12 Dec 2012 23:40:49 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 41","hansam20@twitter.com (john santos)"
"878","Wed, 12 Dec 2012 23:40:47 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 40","hansam20@twitter.com (john santos)"
"879","Wed, 12 Dec 2012 23:40:47 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 19","Chinrants@twitter.com (Chinchin)"
"880","Wed, 12 Dec 2012 23:40:46 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 134","ememdee2@twitter.com (Prince de Castro)"
"881","Wed, 12 Dec 2012 23:40:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 18","Chinrants@twitter.com (Chinchin)"
"882","Wed, 12 Dec 2012 23:40:42 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 133","ememdee2@twitter.com (Prince de Castro)"
"883","Wed, 12 Dec 2012 23:40:41 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 39","hansam20@twitter.com (john santos)"
"884","Wed, 12 Dec 2012 23:40:38 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 38","hansam20@twitter.com (john santos)"
"885","Wed, 12 Dec 2012 23:40:36 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 37","hansam20@twitter.com (john santos)"
"886","Wed, 12 Dec 2012 23:40:36 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 17","Chinrants@twitter.com (Chinchin)"
"887","Wed, 12 Dec 2012 23:40:33 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 36","hansam20@twitter.com (john santos)"
"888","Wed, 12 Dec 2012 23:40:31 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 35","hansam20@twitter.com (john santos)"
"889","Wed, 12 Dec 2012 23:40:30 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 16","Chinrants@twitter.com (Chinchin)"
"890","Wed, 12 Dec 2012 23:40:28 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 34","hansam20@twitter.com (john santos)"
"891","Wed, 12 Dec 2012 23:40:25 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 15","Chinrants@twitter.com (Chinchin)"
"892","Wed, 12 Dec 2012 23:40:23 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 33","hansam20@twitter.com (john santos)"
"893","Wed, 12 Dec 2012 23:40:21 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 32","hansam20@twitter.com (john santos)"
"894","Wed, 12 Dec 2012 23:40:19 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 31","hansam20@twitter.com (john santos)"
"895","Wed, 12 Dec 2012 23:40:18 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 14","Chinrants@twitter.com (Chinchin)"
"896","Wed, 12 Dec 2012 23:40:15 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 30","hansam20@twitter.com (john santos)"
"897","Wed, 12 Dec 2012 23:40:14 +0000","@enjoyGLOBE seriously????? Me Me Me!!!!! :) I definitely want an #GlobeiPhone5 ****************","ivytongcotweets@twitter.com (Ivy)"
"898","Wed, 12 Dec 2012 23:40:13 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 13","Chinrants@twitter.com (Chinchin)"
"899","Wed, 12 Dec 2012 23:40:08 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 12","Chinrants@twitter.com (Chinchin)"
"900","Wed, 12 Dec 2012 23:40:08 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 29","hansam20@twitter.com (john santos)"
"901","Wed, 12 Dec 2012 23:40:06 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 28","hansam20@twitter.com (john santos)"
"902","Wed, 12 Dec 2012 23:40:04 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 27","hansam20@twitter.com (john santos)"
"903","Wed, 12 Dec 2012 23:40:04 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 11","Chinrants@twitter.com (Chinchin)"
"904","Wed, 12 Dec 2012 23:40:01 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 26","hansam20@twitter.com (john santos)"
"905","Wed, 12 Dec 2012 23:39:59 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 10","Chinrants@twitter.com (Chinchin)"
"906","Wed, 12 Dec 2012 23:39:58 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 25","hansam20@twitter.com (john santos)"
"907","Wed, 12 Dec 2012 23:39:56 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 24","hansam20@twitter.com (john santos)"
"908","Wed, 12 Dec 2012 23:39:53 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 23","hansam20@twitter.com (john santos)"
"909","Wed, 12 Dec 2012 23:39:51 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 22","hansam20@twitter.com (john santos)"
"910","Wed, 12 Dec 2012 23:39:49 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 21","hansam20@twitter.com (john santos)"
"911","Wed, 12 Dec 2012 23:39:47 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 20","hansam20@twitter.com (john santos)"
"912","Wed, 12 Dec 2012 23:39:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 7","Chinrants@twitter.com (Chinchin)"
"913","Wed, 12 Dec 2012 23:39:40 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 19","hansam20@twitter.com (john santos)"
"914","Wed, 12 Dec 2012 23:39:38 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 18","hansam20@twitter.com (john santos)"
"915","Wed, 12 Dec 2012 23:39:38 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 6","Chinrants@twitter.com (Chinchin)"
"916","Wed, 12 Dec 2012 23:39:36 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 17","hansam20@twitter.com (john santos)"
"917","Wed, 12 Dec 2012 23:39:33 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 16","hansam20@twitter.com (john santos)"
"918","Wed, 12 Dec 2012 23:39:31 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 15","hansam20@twitter.com (john santos)"
"919","Wed, 12 Dec 2012 23:39:29 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 14","hansam20@twitter.com (john santos)"
"920","Wed, 12 Dec 2012 23:39:27 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 13","hansam20@twitter.com (john santos)"
"921","Wed, 12 Dec 2012 23:39:25 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 12","hansam20@twitter.com (john santos)"
"922","Wed, 12 Dec 2012 23:39:23 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 11","hansam20@twitter.com (john santos)"
"923","Wed, 12 Dec 2012 23:39:21 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 4","Chinrants@twitter.com (Chinchin)"
"924","Wed, 12 Dec 2012 23:39:19 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 10","hansam20@twitter.com (john santos)"
"925","Wed, 12 Dec 2012 23:39:13 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 9","hansam20@twitter.com (john santos)"
"926","Wed, 12 Dec 2012 23:39:05 +0000","WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights 132","ememdee2@twitter.com (Prince de Castro)"
"927","Wed, 12 Dec 2012 23:38:22 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 8","hansam20@twitter.com (john santos)"
"928","Wed, 12 Dec 2012 23:38:09 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 7","hansam20@twitter.com (john santos)"
"929","Wed, 12 Dec 2012 23:38:07 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 6","hansam20@twitter.com (john santos)"
"930","Wed, 12 Dec 2012 23:38:05 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 5","hansam20@twitter.com (john santos)"
"931","Wed, 12 Dec 2012 23:38:03 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 4","hansam20@twitter.com (john santos)"
"932","Wed, 12 Dec 2012 23:38:01 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 3","hansam20@twitter.com (john santos)"
"933","Wed, 12 Dec 2012 23:37:58 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 2","hansam20@twitter.com (john santos)"
"934","Wed, 12 Dec 2012 23:37:48 +0000","WIN A #GLOBEIphone5 by watching http://t.co/9bHRsv2w  @beckynights won!Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 1","hansam20@twitter.com (john santos)"
"935","Wed, 12 Dec 2012 23:36:45 +0000","RT @GeekyNights: WIN A #GLOBEiPhone5 - To win a #GLOBEiPhone5, just tweet “WATCH iPhone 5 Drop Test:... http://t.co/baaSp7wj","wann_ri@twitter.com (Riwan :))"
"936","Wed, 12 Dec 2012 23:36:27 +0000","RT @ohteenquotes: Got some good news! GLOBE @enjoyGLOBE is giving away #GlobeiPhone5! How to win? Check out my next tweet!","wann_ri@twitter.com (Riwan :))"
"937","Wed, 12 Dec 2012 23:36:26 +0000","""@ohteenquotes: Got some good news! GLOBE @enjoyGLOBE is giving away #GlobeiPhone5! How to win? Check out my next tweet!""","wann_ri@twitter.com (Riwan :))"
"938","Wed, 12 Dec 2012 23:36:16 +0000","RT @ohteenquotes: To win, just tweet “WATCH iPhone 5 Drop Test: (http://t.co/yHjmpNwB ) Protect your #GlobeiPhone5 with #GadgetCare only ...","wann_ri@twitter.com (Riwan :))"
"939","Wed, 12 Dec 2012 23:35:15 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
"940","Wed, 12 Dec 2012 23:34:44 +0000","RT @SirQuintoFTW: Follow @ohteenquotes and @claraquiambao! They have a surprise you'll surely love! TOMORROW. #GlobeiPhone5 #ExperienceG ...","wann_ri@twitter.com (Riwan :))"
"941","Wed, 12 Dec 2012 23:34:42 +0000","RT @enjoyGLOBE: Who wants to win a #GlobeiPhone5? :) This is exciting!","iAmkLaynejeLL@twitter.com (Klayne Jell♥)"
"942","Wed, 12 Dec 2012 23:34:37 +0000","""@SirQuintoFTW: Follow @ohteenquotes and @claraquiambao! They have a surprise you'll surely love! TOMORROW. #GlobeiPhone5 #ExperienceGenius""","wann_ri@twitter.com (Riwan :))"
"943","Wed, 12 Dec 2012 23:32:25 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
